HG01403	0.172347 0.000010 0.031186 0.174225 0.622232
HG01405	0.100603 0.000010 0.056801 0.102872 0.739713
HG01412	0.213698 0.000010 0.038372 0.095998 0.651921
HG01413	0.194592 0.000010 0.035202 0.147712 0.622484
HG01414	0.162451 0.000010 0.039077 0.142291 0.656171
HG01431	0.278611 0.000010 0.036390 0.110779 0.574210
HG01432	0.243080 0.000010 0.049803 0.031710 0.675397
HG01435	0.513131 0.000010 0.033806 0.044886 0.408168
HG01437	0.112369 0.010964 0.000010 0.015452 0.861205
HG01438	0.051776 0.000010 0.000905 0.020318 0.926991
HG01440	0.231238 0.002514 0.000010 0.170108 0.596131
HG01441	0.396618 0.017591 0.000523 0.021843 0.563425
HG01443	0.577129 0.000010 0.028418 0.050493 0.343951
HG01444	0.286236 0.000010 0.033087 0.103496 0.577170
HG01447	0.242755 0.000284 0.049138 0.073930 0.633893
HG01455	0.408106 0.002024 0.000010 0.039708 0.550153
HG01456	0.394668 0.009060 0.004784 0.052639 0.538849
HG01459	0.415739 0.000010 0.026869 0.033252 0.524129
HG01461	0.374925 0.009715 0.000010 0.177865 0.437485
HG01462	0.304178 0.023047 0.000010 0.286286 0.386479
HG01464	0.322539 0.005657 0.000010 0.196942 0.474853
HG01465	0.192552 0.000010 0.000010 0.018327 0.789101
HG01468	0.179716 0.000010 0.038310 0.024866 0.757098
HG01474	0.157202 0.000010 0.033301 0.019395 0.790092
HG01479	0.126782 0.000010 0.031898 0.031411 0.809899
HG01485	0.261912 0.000010 0.037442 0.355807 0.344829
HG01486	0.357298 0.000010 0.042233 0.038837 0.561623
HG01488	0.144516 0.003067 0.000010 0.153544 0.698863
HG01489	0.120036 0.011304 0.000010 0.019466 0.849183
HG01491	0.157502 0.005645 0.000010 0.017828 0.819015
HG01492	0.208127 0.000010 0.002730 0.031163 0.757970
HG01494	0.418132 0.003876 0.001749 0.098686 0.477558
HG01495	0.384379 0.011450 0.000010 0.127932 0.476229
HG01497	0.383347 0.000348 0.000010 0.047468 0.568827
HG01498	0.349048 0.000010 0.002111 0.048077 0.600755
HG01500	0.000010 0.000010 0.014970 0.025471 0.959538
HG01501	0.000010 0.000010 0.012102 0.026473 0.961405
HG01503	0.000010 0.000010 0.009190 0.011725 0.979066
HG01504	0.000010 0.003045 0.001736 0.015764 0.979446
HG01506	0.000010 0.000010 0.000010 0.020934 0.979036
HG01507	0.000010 0.000010 0.000010 0.018422 0.981548
HG01509	0.000010 0.000114 0.000010 0.023163 0.976703
HG01510	0.000010 0.000010 0.000116 0.016948 0.982916
HG01512	0.000010 0.000010 0.000010 0.010139 0.989831
HG01513	0.000010 0.000010 0.000010 0.009943 0.990027
HG01515	0.000010 0.000010 0.000010 0.000010 0.999960
HG01516	0.000010 0.000010 0.000010 0.001358 0.998612
HG01518	0.000010 0.000010 0.000010 0.000010 0.999960
HG01519	0.000010 0.000010 0.000010 0.000010 0.999960
HG01521	0.000010 0.000010 0.000010 0.000010 0.999960
HG01522	0.000010 0.000010 0.000010 0.000010 0.999960
HG01524	0.000010 0.000010 0.000010 0.015986 0.983984
HG01525	0.000010 0.000516 0.000010 0.021286 0.978178
HG01527	0.000010 0.000010 0.003580 0.033387 0.963013
HG01528	0.000010 0.000010 0.000010 0.025443 0.974527
HG01530	0.000010 0.001045 0.005681 0.025410 0.967854
HG01531	0.000010 0.000010 0.000010 0.022023 0.977947
HG01536	0.000010 0.000010 0.000010 0.014479 0.985491
HG01537	0.000010 0.003048 0.002305 0.008656 0.985981
HG01550	0.232411 0.000010 0.000010 0.069295 0.698274
HG01551	0.237698 0.002212 0.001384 0.384691 0.374014
HG01556	0.328501 0.000010 0.041613 0.232941 0.396936
HG01565	0.720762 0.000305 0.000151 0.000010 0.278771
HG01566	0.484286 0.001963 0.005772 0.012725 0.495253
HG01571	0.687934 0.000010 0.000010 0.000010 0.312036
HG01572	0.999960 0.000010 0.000010 0.000010 0.000010
HG01577	0.438800 0.006058 0.000010 0.064039 0.491092
HG01578	0.629204 0.003102 0.000010 0.005541 0.362144
HG01583	0.007153 0.000010 0.749309 0.000010 0.243518
HG01586	0.008295 0.000010 0.734517 0.000010 0.257168
HG01589	0.010624 0.000010 0.729573 0.000010 0.259783
HG01593	0.000010 0.000010 0.694411 0.000010 0.305559
HG01595	0.000010 0.983521 0.016177 0.000010 0.000282
HG01596	0.000010 0.955912 0.044058 0.000010 0.000010
HG01597	0.000010 0.976339 0.021077 0.000010 0.002564
HG01598	0.000010 0.973795 0.025224 0.000010 0.000961
HG01599	0.000010 0.971856 0.028114 0.000010 0.000010
HG01600	0.000010 0.995553 0.004417 0.000010 0.000010
HG01602	0.000010 0.000010 0.006303 0.024598 0.969079
HG01603	0.000010 0.000010 0.000010 0.020886 0.979084
HG01605	0.000010 0.000010 0.002642 0.013073 0.984266
HG01606	0.000010 0.000010 0.000010 0.015105 0.984865
HG01607	0.000895 0.000010 0.010646 0.013457 0.974991
HG01608	0.000010 0.000010 0.007548 0.017857 0.974575
HG01610	0.000010 0.000010 0.000010 0.020555 0.979415
HG01612	0.000010 0.000010 0.000010 0.026511 0.973459
HG01613	0.000010 0.000010 0.008667 0.010241 0.981072
HG01615	0.000010 0.000010 0.003355 0.012336 0.984289
HG01617	0.000010 0.003481 0.012283 0.015909 0.968316
HG01618	0.019746 0.000010 0.001149 0.015054 0.964041
HG01619	0.000010 0.000010 0.014711 0.017725 0.967544
HG01620	0.000010 0.000010 0.006067 0.026321 0.967593
HG01623	0.001999 0.000010 0.002571 0.023415 0.972005
HG01624	0.000010 0.000010 0.011350 0.024559 0.964070
HG01625	0.000914 0.000567 0.000791 0.014542 0.983186
HG01626	0.000010 0.000010 0.014442 0.025610 0.959927
HG01628	0.000010 0.000010 0.014451 0.066112 0.919417
HG01630	0.000010 0.000010 0.010839 0.048580 0.940562
HG01631	0.000010 0.000010 0.001385 0.006112 0.992484
HG01632	0.000010 0.000010 0.000010 0.015469 0.984501
HG01668	0.000010 0.000010 0.017690 0.030543 0.951748
HG01669	0.000010 0.000010 0.013756 0.048908 0.937317
HG01670	0.000010 0.000010 0.008454 0.014256 0.977270
HG01672	0.000725 0.000010 0.008008 0.010754 0.980504
HG01673	0.000010 0.000010 0.000010 0.007734 0.992236
HG01675	0.000010 0.000010 0.000010 0.009247 0.990723
HG01676	0.000010 0.000014 0.000010 0.006818 0.993147
HG01678	0.000010 0.000899 0.000010 0.011001 0.988080
HG01679	0.000010 0.003664 0.000010 0.013171 0.983145
HG01680	0.000010 0.000015 0.000010 0.013824 0.986141
HG01682	0.000010 0.000010 0.000010 0.007875 0.992095
HG01684	0.000010 0.001026 0.000010 0.006376 0.992578
HG01685	0.000010 0.004567 0.000010 0.025486 0.969927
HG01686	0.000010 0.002378 0.000010 0.016504 0.981097
HG01694	0.000010 0.001390 0.000010 0.048020 0.950570
HG01695	0.000010 0.007583 0.000010 0.049888 0.942509
HG01697	0.000010 0.000010 0.012859 0.027794 0.959327
HG01699	0.000010 0.000010 0.011484 0.027585 0.960912
HG01700	0.000010 0.000010 0.000010 0.000010 0.999960
HG01702	0.000010 0.000010 0.000010 0.000010 0.999960
HG01704	0.000010 0.000010 0.007603 0.030424 0.961953
HG01705	0.000010 0.000010 0.001781 0.026167 0.972032
HG01707	0.000018 0.000010 0.002944 0.018666 0.978362
HG01708	0.000010 0.000428 0.017700 0.022662 0.959200
HG01709	0.000010 0.000010 0.004476 0.027577 0.967927
HG01710	0.000010 0.000010 0.007717 0.022446 0.969817
HG01746	0.000010 0.000010 0.000010 0.010742 0.989228
HG01747	0.000010 0.000010 0.003953 0.012645 0.983382
HG01756	0.000010 0.002047 0.012173 0.023066 0.962705
HG01757	0.000010 0.000010 0.014860 0.030088 0.955033
HG01761	0.000010 0.000010 0.006688 0.015056 0.978236
HG01762	0.000010 0.000010 0.017684 0.013571 0.968726
HG01765	0.000010 0.000010 0.035839 0.019598 0.944544
HG01766	0.000010 0.000010 0.045881 0.023731 0.930368
HG01767	0.000010 0.000010 0.038486 0.023787 0.937706
HG01768	0.000010 0.000010 0.043952 0.024497 0.931531
HG01770	0.000010 0.000010 0.000010 0.017825 0.982145
HG01771	0.000645 0.000010 0.000010 0.009584 0.989751
HG01773	0.000392 0.000010 0.006606 0.009729 0.983263
HG01775	0.000931 0.000010 0.000010 0.009419 0.989629
HG01776	0.000010 0.000010 0.008849 0.005153 0.985978
HG01777	0.000010 0.000010 0.004157 0.007200 0.988623
HG01779	0.000010 0.000010 0.000010 0.008000 0.991970
HG01781	0.000010 0.000010 0.005986 0.011538 0.982456
HG01783	0.000010 0.000010 0.007424 0.023587 0.968968
HG01784	0.000010 0.000010 0.006092 0.020825 0.973063
HG01785	0.000010 0.000010 0.041062 0.003608 0.955310
HG01786	0.000010 0.000010 0.047126 0.005831 0.947023
HG01789	0.000010 0.000010 0.000010 0.000010 0.999960
HG01790	0.001956 0.000010 0.003036 0.000010 0.994987
HG01791	0.005226 0.000010 0.007382 0.000010 0.987372
HG01794	0.000010 0.999960 0.000010 0.000010 0.000010
HG01795	0.000010 0.999960 0.000010 0.000010 0.000010
HG01796	0.000010 0.999960 0.000010 0.000010 0.000010
HG01797	0.000010 0.996669 0.003301 0.000010 0.000010
HG01798	0.004212 0.995758 0.000010 0.000010 0.000010
HG01799	0.000010 0.999960 0.000010 0.000010 0.000010
HG01800	0.000010 0.999960 0.000010 0.000010 0.000010
HG01801	0.000010 0.999511 0.000459 0.000010 0.000010
HG01802	0.000010 0.998338 0.001632 0.000010 0.000010
HG01804	0.000010 0.999960 0.000010 0.000010 0.000010
HG01805	0.000010 0.999960 0.000010 0.000010 0.000010
HG01806	0.000010 0.999960 0.000010 0.000010 0.000010
HG01807	0.000010 0.999690 0.000280 0.000010 0.000010
HG01808	0.000010 0.999960 0.000010 0.000010 0.000010
HG01809	0.000010 0.999960 0.000010 0.000010 0.000010
HG01810	0.000010 0.999960 0.000010 0.000010 0.000010
HG01811	0.000010 0.999960 0.000010 0.000010 0.000010
HG01812	0.000010 0.999960 0.000010 0.000010 0.000010
HG01813	0.000010 0.998331 0.001639 0.000010 0.000010
HG01815	0.000010 0.996007 0.003963 0.000010 0.000010
HG01816	0.000010 0.999960 0.000010 0.000010 0.000010
HG01817	0.000010 0.999960 0.000010 0.000010 0.000010
HG01840	0.000010 0.985924 0.014046 0.000010 0.000010
HG01841	0.000010 0.986248 0.012107 0.000010 0.001625
HG01842	0.000010 0.975817 0.021414 0.000010 0.002749
HG01843	0.000010 0.986843 0.013127 0.000010 0.000010
HG01844	0.000010 0.979794 0.017629 0.000010 0.002557
HG01845	0.000010 0.977467 0.021369 0.000010 0.001145
HG01846	0.000010 0.969422 0.029575 0.000010 0.000983
HG01847	0.000010 0.971632 0.028338 0.000010 0.000010
HG01848	0.000010 0.976390 0.023580 0.000010 0.000010
HG01849	0.000010 0.969820 0.027197 0.000010 0.002964
HG01850	0.000010 0.976928 0.017561 0.000010 0.005492
HG01851	0.001759 0.987383 0.010324 0.000010 0.000524
HG01852	0.000010 0.972755 0.023934 0.000010 0.003291
HG01853	0.000010 0.977225 0.022745 0.000010 0.000010
HG01855	0.000010 0.967778 0.027242 0.000010 0.004961
HG01857	0.000010 0.982171 0.017799 0.000010 0.000010
HG01858	0.000010 0.982283 0.017570 0.000010 0.000126
HG01859	0.000010 0.992677 0.001320 0.000010 0.005983
HG01860	0.000010 0.985892 0.014078 0.000010 0.000010
HG01861	0.000010 0.970240 0.023300 0.000010 0.006440
HG01862	0.000010 0.973831 0.026139 0.000010 0.000010
HG01863	0.000010 0.977425 0.022545 0.000010 0.000010
HG01864	0.000010 0.973230 0.026740 0.000010 0.000010
HG01865	0.000010 0.981440 0.018530 0.000010 0.000010
HG01866	0.000011 0.964988 0.034981 0.000010 0.000010
HG01867	0.000010 0.963385 0.036585 0.000010 0.000010
HG01868	0.000010 0.975488 0.024482 0.000010 0.000010
HG01869	0.000010 0.980398 0.019572 0.000010 0.000010
HG01870	0.000678 0.970292 0.029010 0.000010 0.000010
HG01871	0.001127 0.960629 0.038224 0.000010 0.000010
HG01872	0.006116 0.959121 0.034743 0.000010 0.000010
HG01873	0.001426 0.965368 0.033186 0.000010 0.000010
HG01874	0.000207 0.955856 0.043917 0.000010 0.000010
HG01878	0.002604 0.955727 0.041649 0.000010 0.000010
HG01879	0.000010 0.016414 0.000010 0.829952 0.153614
HG01880	0.000010 0.090406 0.264856 0.545960 0.098768
HG01882	0.000010 0.010171 0.000010 0.955224 0.034585
HG01883	0.000010 0.005743 0.000010 0.850276 0.143961
HG01885	0.000010 0.000010 0.000010 0.939101 0.060869
HG01886	0.003326 0.000010 0.000010 0.886338 0.110316
HG01889	0.000010 0.000010 0.000010 0.967500 0.032470
HG01890	0.000010 0.000010 0.000010 0.871256 0.128714
HG01892	0.747292 0.008296 0.000010 0.056000 0.188403
HG01893	0.590718 0.005220 0.000010 0.114158 0.289893
HG01894	0.000033 0.000456 0.000010 0.911889 0.087612
HG01896	0.000010 0.009225 0.000010 0.958954 0.031802
HG01912	0.000010 0.000010 0.006816 0.899335 0.093829
HG01914	0.000785 0.009284 0.000010 0.840777 0.149144
HG01915	0.000010 0.007400 0.000010 0.917695 0.074885
HG01917	0.899277 0.000010 0.000010 0.000010 0.100693
HG01918	0.807939 0.000010 0.000010 0.000010 0.192031
HG01920	0.999960 0.000010 0.000010 0.000010 0.000010
HG01921	0.781360 0.012982 0.000010 0.000010 0.205637
HG01923	0.999960 0.000010 0.000010 0.000010 0.000010
HG01924	0.702246 0.078356 0.000010 0.105560 0.113828
HG01926	0.999960 0.000010 0.000010 0.000010 0.000010
HG01927	0.999960 0.000010 0.000010 0.000010 0.000010
HG01932	0.834229 0.000010 0.000010 0.000010 0.165741
HG01933	0.663398 0.049506 0.000010 0.092039 0.195047
HG01935	0.769225 0.000010 0.000010 0.000010 0.230745
HG01936	0.687782 0.000010 0.000010 0.032632 0.279566
HG01938	0.999960 0.000010 0.000010 0.000010 0.000010
HG01939	0.811936 0.000010 0.000010 0.000010 0.188034
HG01941	0.848800 0.004083 0.002006 0.050997 0.094114
HG01942	0.879827 0.000010 0.000010 0.000010 0.120143
HG01944	0.539330 0.376885 0.000010 0.003290 0.080485
HG01945	0.807378 0.000010 0.000010 0.000010 0.192592
HG01947	0.638308 0.009787 0.009108 0.023745 0.319052
HG01948	0.675234 0.059444 0.011623 0.166369 0.087330
HG01950	0.880509 0.009218 0.000010 0.050160 0.060104
HG01951	0.999960 0.000010 0.000010 0.000010 0.000010
HG01953	0.939694 0.000010 0.000010 0.000010 0.060276
HG01954	0.966547 0.000010 0.000010 0.000010 0.033423
HG01956	0.000010 0.000010 0.000010 0.922619 0.077351
HG01958	0.000010 0.012776 0.000010 0.849218 0.137986
HG01961	0.999960 0.000010 0.000010 0.000010 0.000010
HG01965	0.617453 0.000010 0.043954 0.079684 0.258899
HG01967	0.671530 0.000010 0.001341 0.006224 0.320895
HG01968	0.999960 0.000010 0.000010 0.000010 0.000010
HG01970	0.688662 0.000010 0.010662 0.000010 0.300656
HG01971	0.587771 0.007800 0.001622 0.164836 0.237971
HG01973	0.846589 0.000010 0.000010 0.030780 0.122611
HG01974	0.999960 0.000010 0.000010 0.000010 0.000010
HG01976	0.716994 0.000010 0.004142 0.002827 0.276027
HG01977	0.826242 0.000010 0.000018 0.000010 0.173720
HG01979	0.738718 0.000010 0.009731 0.003858 0.247683
HG01980	0.761392 0.000010 0.000010 0.032880 0.205708
HG01982	0.814325 0.005125 0.000010 0.000010 0.180530
HG01985	0.000010 0.005839 0.000010 0.910831 0.083310
HG01986	0.001035 0.001550 0.000010 0.862205 0.135200
HG01988	0.000010 0.000010 0.005032 0.558734 0.436214
HG01989	0.004496 0.003220 0.000831 0.840960 0.150493
HG01990	0.000010 0.010804 0.000010 0.912221 0.076955
HG01991	0.775419 0.000010 0.000010 0.016234 0.208328
HG01992	0.943976 0.000010 0.000010 0.000010 0.055994
HG01997	0.930100 0.000010 0.000010 0.000010 0.069870
HG02002	0.823051 0.000010 0.003939 0.000010 0.172991
HG02003	0.870653 0.000010 0.000010 0.000010 0.129317
HG02006	0.342176 0.000010 0.004380 0.384976 0.268458
HG02008	0.882177 0.000010 0.000010 0.000010 0.117793
HG02009	0.003097 0.000123 0.000010 0.850132 0.146638
HG02010	0.002396 0.000010 0.000332 0.837095 0.160167
HG02012	0.000010 0.002331 0.000010 0.915413 0.082236
HG02013	0.000010 0.005278 0.000010 0.964559 0.030143
HG02014	0.000537 0.000010 0.000010 0.872961 0.126482
HG02016	0.001023 0.882370 0.116588 0.000010 0.000010
HG02017	0.000010 0.955005 0.044965 0.000010 0.000010
HG02019	0.000010 0.973514 0.022034 0.000010 0.004432
HG02020	0.000010 0.964851 0.032862 0.000010 0.002268
HG02023	0.001140 0.975695 0.021695 0.000010 0.001460
HG02025	0.000010 0.977262 0.022708 0.000010 0.000010
HG02026	0.000010 0.981683 0.018287 0.000010 0.000010
HG02028	0.000010 0.980031 0.019939 0.000010 0.000010
HG02029	0.000010 0.999960 0.000010 0.000010 0.000010
HG02031	0.000010 0.987753 0.007546 0.000010 0.004680
HG02032	0.000010 0.990712 0.009258 0.000010 0.000010
HG02035	0.000010 0.965937 0.034033 0.000010 0.000010
HG02040	0.000010 0.970102 0.029868 0.000010 0.000010
HG02047	0.000010 0.964906 0.035064 0.000010 0.000010
HG02048	0.000010 0.959072 0.040898 0.000010 0.000010
HG02049	0.001677 0.963560 0.034744 0.000010 0.000010
HG02050	0.000010 0.984684 0.011064 0.000010 0.004232
HG02051	0.000010 0.006172 0.000010 0.967325 0.026483
HG02052	0.000010 0.000010 0.000010 0.968096 0.031874
HG02053	0.000010 0.010779 0.000010 0.924123 0.065078
HG02054	0.001080 0.001839 0.000010 0.868904 0.128166
HG02057	0.002223 0.962727 0.035030 0.000010 0.000010
HG02058	0.000010 0.928047 0.071923 0.000010 0.000010
HG02060	0.000010 0.980618 0.019352 0.000010 0.000010
HG02061	0.000010 0.968995 0.030975 0.000010 0.000010
HG02064	0.000010 0.986702 0.013268 0.000010 0.000010
HG02067	0.000010 0.973160 0.023151 0.000010 0.003669
HG02069	0.001359 0.950940 0.047681 0.000010 0.000010
HG02070	0.001972 0.963335 0.034282 0.000010 0.000401
HG02072	0.000010 0.956664 0.043306 0.000010 0.000010
HG02073	0.000010 0.976067 0.023903 0.000010 0.000010
HG02075	0.000010 0.964311 0.035659 0.000010 0.000010
HG02076	0.000010 0.979473 0.020497 0.000010 0.000010
HG02078	0.000010 0.979330 0.020640 0.000010 0.000010
HG02079	0.000010 0.971284 0.028686 0.000010 0.000010
HG02081	0.000010 0.969461 0.030509 0.000010 0.000010
HG02082	0.001933 0.974881 0.023165 0.000010 0.000010
HG02084	0.003492 0.968377 0.028112 0.000010 0.000010
HG02085	0.000010 0.962395 0.037575 0.000010 0.000010
HG02086	0.000010 0.966366 0.033604 0.000010 0.000010
HG02087	0.000010 0.971328 0.028642 0.000010 0.000010
HG02088	0.000010 0.980720 0.019250 0.000010 0.000010
HG02089	0.696188 0.000010 0.000176 0.013207 0.290420
HG02090	0.604133 0.000010 0.000010 0.121436 0.274410
HG02095	0.000010 0.000010 0.000010 0.934262 0.065708
HG02102	0.873659 0.000010 0.021197 0.000010 0.105124
HG02104	0.942918 0.000010 0.000010 0.000010 0.057052
HG02105	0.999960 0.000010 0.000010 0.000010 0.000010
HG02107	0.000010 0.000010 0.000010 0.966567 0.033403
HG02108	0.000115 0.003856 0.000010 0.834683 0.161336
HG02111	0.000010 0.001002 0.000010 0.923019 0.075958
HG02113	0.000020 0.971147 0.028813 0.000010 0.000010
HG02116	0.000010 0.958965 0.041005 0.000010 0.000010
HG02121	0.000010 0.969846 0.030076 0.000010 0.000058
HG02122	0.000010 0.981161 0.018809 0.000010 0.000010
HG02127	0.004372 0.979629 0.015979 0.000010 0.000010
HG02128	0.000488 0.961684 0.037808 0.000010 0.000010
HG02130	0.000010 0.973769 0.026201 0.000010 0.000010
HG02131	0.000010 0.905989 0.085724 0.000010 0.008267
HG02133	0.000010 0.975333 0.024637 0.000010 0.000010
HG02134	0.000010 0.980516 0.017924 0.000010 0.001540
HG02136	0.000010 0.964968 0.035002 0.000010 0.000010
HG02137	0.000010 0.981368 0.018602 0.000010 0.000010
HG02138	0.000010 0.970538 0.029432 0.000010 0.000010
HG02139	0.000010 0.974890 0.025080 0.000010 0.000010
HG02140	0.000010 0.967901 0.032069 0.000010 0.000010
HG02141	0.000010 0.961896 0.038074 0.000010 0.000010
HG02142	0.000010 0.884714 0.025951 0.000010 0.089315
HG02143	0.000635 0.004996 0.010730 0.813587 0.170051
HG02144	0.002717 0.000010 0.000010 0.935537 0.061726
HG02146	0.930453 0.000010 0.000010 0.000010 0.069517
HG02147	0.965315 0.000010 0.000010 0.000010 0.034655
HG02150	0.999960 0.000010 0.000010 0.000010 0.000010
HG02151	0.000010 0.995533 0.004437 0.000010 0.000010
HG02152	0.000010 0.991652 0.008318 0.000010 0.000010
HG02153	0.000010 0.982439 0.017531 0.000010 0.000010
HG02154	0.000010 0.999960 0.000010 0.000010 0.000010
HG02155	0.000010 0.997032 0.002938 0.000010 0.000010
HG02156	0.000010 0.995795 0.004174 0.000011 0.000010
HG02164	0.000010 0.984771 0.015199 0.000010 0.000010
HG02165	0.000010 0.984011 0.015959 0.000010 0.000010
HG02166	0.000010 0.999960 0.000010 0.000010 0.000010
HG02178	0.000010 0.999960 0.000010 0.000010 0.000010
HG02179	0.000010 0.991948 0.008022 0.000010 0.000010
HG02180	0.000010 0.999960 0.000010 0.000010 0.000010
HG02181	0.000010 0.990126 0.009844 0.000010 0.000010
HG02182	0.000010 0.995414 0.004556 0.000010 0.000010
HG02184	0.000010 0.999960 0.000010 0.000010 0.000010
HG02185	0.000010 0.995209 0.004761 0.000010 0.000010
HG02186	0.000010 0.993080 0.006890 0.000010 0.000010
HG02187	0.000010 0.992071 0.007899 0.000010 0.000010
HG02188	0.000010 0.996533 0.003437 0.000010 0.000010
HG02190	0.000010 0.993015 0.006955 0.000010 0.000010
HG02215	0.000010 0.000010 0.000010 0.000010 0.999960
HG02219	0.000010 0.000010 0.044243 0.006879 0.948858
HG02220	0.000010 0.000010 0.010096 0.007720 0.982164
HG02221	0.000010 0.000010 0.000010 0.013897 0.986073
HG02223	0.000010 0.000010 0.010652 0.010372 0.978956
HG02224	0.000010 0.000010 0.008117 0.004983 0.986880
HG02230	0.000010 0.000010 0.007961 0.001935 0.990083
HG02231	0.000010 0.000010 0.008984 0.005994 0.985002
HG02232	0.000010 0.000503 0.000010 0.021799 0.977678
HG02233	0.000010 0.000750 0.000010 0.021276 0.977953
HG02235	0.000010 0.000010 0.021331 0.012648 0.966001
HG02236	0.000010 0.000010 0.006466 0.016315 0.977199
HG02238	0.000010 0.000010 0.000010 0.021101 0.978869
HG02239	0.000010 0.004510 0.036749 0.020076 0.938656
HG02250	0.000010 0.999960 0.000010 0.000010 0.000010
HG02252	0.677951 0.000010 0.035363 0.015905 0.270770
HG02253	0.573457 0.000010 0.038281 0.004776 0.383476
HG02255	0.000010 0.007909 0.000010 0.926607 0.065464
HG02256	0.029496 0.000010 0.000010 0.780942 0.189541
HG02259	0.999960 0.000010 0.000010 0.000010 0.000010
HG02260	0.859764 0.007073 0.000010 0.000010 0.133143
HG02262	0.826551 0.000010 0.006902 0.000010 0.166527
HG02265	0.999960 0.000010 0.000010 0.000010 0.000010
HG02266	0.977563 0.000010 0.000010 0.000010 0.022407
HG02271	0.999960 0.000010 0.000010 0.000010 0.000010
HG02272	0.999960 0.000010 0.000010 0.000010 0.000010
HG02274	0.627375 0.000010 0.029397 0.249592 0.093625
HG02275	0.999960 0.000010 0.000010 0.000010 0.000010
HG02277	0.715845 0.000010 0.007735 0.000010 0.276401
HG02278	0.958566 0.000010 0.000010 0.000010 0.041404
HG02281	0.000344 0.002057 0.000010 0.958968 0.038621
HG02282	0.000010 0.000010 0.000010 0.805337 0.194633
HG02283	0.002888 0.004355 0.001303 0.790975 0.200480
HG02284	0.000393 0.000136 0.004916 0.840393 0.154163
HG02285	0.825567 0.000010 0.000010 0.003830 0.170583
HG02286	0.785281 0.000010 0.002338 0.000010 0.212361
HG02291	0.999960 0.000010 0.000010 0.000010 0.000010
HG02292	0.910208 0.000010 0.000010 0.000010 0.089762
HG02298	0.648288 0.004181 0.000010 0.004432 0.343090
HG02299	0.911285 0.000010 0.000010 0.000010 0.088685
HG02301	0.872396 0.000010 0.000010 0.000010 0.127574
HG02304	0.793326 0.003881 0.033851 0.046888 0.122053
HG02307	0.000875 0.003612 0.006642 0.938918 0.049953
HG02308	0.002015 0.000010 0.000010 0.886319 0.111646
HG02309	0.000010 0.000010 0.002455 0.893396 0.104129
HG02312	0.643245 0.000010 0.033143 0.000010 0.323593
HG02314	0.000010 0.001859 0.000010 0.930364 0.067757
HG02315	0.003110 0.000010 0.000010 0.869964 0.126906
HG02317	0.000010 0.003292 0.000010 0.941808 0.054880
HG02318	0.000010 0.004414 0.005070 0.949970 0.040536
HG02322	0.000010 0.000010 0.004720 0.874834 0.120426
HG02323	0.000010 0.001962 0.000010 0.929552 0.068467
HG02325	0.001603 0.006478 0.000607 0.967516 0.023796
HG02330	0.000010 0.000010 0.000010 0.890237 0.109733
HG02332	0.000010 0.000010 0.000010 0.906100 0.093870
HG02334	0.000010 0.002526 0.004302 0.757306 0.235856
HG02337	0.000010 0.000010 0.000120 0.875104 0.124756
HG02339	0.000010 0.000010 0.000010 0.977727 0.022243
HG02343	0.002812 0.000010 0.000010 0.776343 0.220826
HG02345	0.474102 0.095142 0.040718 0.072012 0.318027
HG02348	0.872238 0.000010 0.015376 0.000010 0.112366
HG02351	0.000010 0.989127 0.010843 0.000010 0.000010
HG02353	0.000010 0.999960 0.000010 0.000010 0.000010
HG02355	0.000010 0.999960 0.000010 0.000010 0.000010
HG02356	0.000010 0.999955 0.000015 0.000010 0.000010
HG02360	0.000010 0.996267 0.003703 0.000010 0.000010
HG02364	0.000010 0.999960 0.000010 0.000010 0.000010
HG02367	0.000010 0.999960 0.000010 0.000010 0.000010
HG02371	0.000010 0.999960 0.000010 0.000010 0.000010
HG02373	0.000010 0.999960 0.000010 0.000010 0.000010
HG02374	0.000010 0.998076 0.001894 0.000010 0.000010
HG02375	0.000010 0.999960 0.000010 0.000010 0.000010
HG02379	0.000010 0.995638 0.004332 0.000010 0.000010
HG02380	0.000010 0.999960 0.000010 0.000010 0.000010
HG02382	0.000010 0.997108 0.002862 0.000010 0.000010
HG02383	0.000010 0.999960 0.000010 0.000010 0.000010
HG02384	0.000010 0.999960 0.000010 0.000010 0.000010
HG02385	0.000010 0.999960 0.000010 0.000010 0.000010
HG02386	0.000010 0.990607 0.009363 0.000010 0.000010
HG02389	0.000010 0.999960 0.000010 0.000010 0.000010
HG02390	0.000010 0.991773 0.008197 0.000010 0.000010
HG02391	0.000010 0.999960 0.000010 0.000010 0.000010
HG02392	0.000010 0.999960 0.000010 0.000010 0.000010
HG02394	0.000010 0.999713 0.000257 0.000010 0.000010
HG02395	0.000010 0.999960 0.000010 0.000010 0.000010
HG02396	0.000010 0.999960 0.000010 0.000010 0.000010
HG02397	0.000010 0.993152 0.006818 0.000010 0.000010
HG02398	0.000010 0.998496 0.001474 0.000010 0.000010
HG02399	0.000010 0.991420 0.008550 0.000010 0.000010
HG02401	0.000010 0.999960 0.000010 0.000010 0.000010
HG02402	0.000010 0.999960 0.000010 0.000010 0.000010
HG02406	0.000010 0.999960 0.000010 0.000010 0.000010
HG02407	0.000010 0.999960 0.000010 0.000010 0.000010
HG02408	0.000010 0.967104 0.032866 0.000010 0.000010
HG02409	0.000010 0.996461 0.003509 0.000010 0.000010
